user,item,rating,pred
A1O0MYEXZBV208,B00GST8U4U,5.0,4.881881679278768
A1Z2HOY56LNIQA,6303579388,3.0,3.4606650456958565
AHXV3DA6QJRPY,0790729725,5.0,4.8192093394982
AAECAHBNP1VD2,630356643X,3.0,3.390634268897303
A1TVB13B840NLB,0767812166,5.0,4.775886130940748
AKPCQXDQTRBGG,630428845X,2.0,3.676293895807575
A2GVJ83F092MIS,B00005JMYI,3.0,3.916079314617804
A31QEAZMJWBF28,6301973259,5.0,5.0
A3MCQSIBV7QW8Q,B00009XITP,2.0,4.221254406309814
A1TKM36EYEQNSM,B00000EZRQ,3.0,4.144345073812379
A29R4FCO6RFX4K,6304546386,5.0,4.847591594492219
A742NFYPDU2P,6305006571,2.0,3.2225934627000075
A2PMQH87R1H3QU,B000FP2OPY,5.0,3.844047441899424
A2KV1BGP1TZFWC,B001PA0FF4,5.0,4.702604797122684
A2ATWKOFJXRRR1,B0010V5SW8,3.0,3.2969991861238035
ALLHLOG4NLA0A,B002ZG993Q,5.0,3.715569781078402
A3DE1IYJGU5HPW,6304510861,5.0,4.005799867118087
A3PQ4O3YUI3RMT,6301935136,5.0,5.0
A2MFNDNS1L7D16,B000BKVQRU,4.0,3.453140773151351
AYG1U47VFZ165,B00542PSY2,3.0,3.62911895743557
A3AAK33K3BUUTM,B0021L8V1G,4.0,4.007079556819835
A2WTZEC9K09LK3,6301969251,5.0,5.0
A6A0LTYEAMAP5,0780630858,5.0,3.416143592038884
A1F6OPXM5LDZ4M,630195517X,5.0,4.835459022403107
AQP1VPK16SVWM,6301920341,4.0,3.6980627298118716
A3IZQWRULAKKMT,B0011KQSZ4,5.0,5.0
A25ZVI6RH1KA5L,079074404X,5.0,4.608513397013471
A2RKI7RPP5CJMG,B00068S404,3.0,3.7620335138656857
A2TAPSNKK9AFSQ,B00005JM5Q,5.0,4.780692117115034
A3MCQSIBV7QW8Q,B00003CXZ1,5.0,3.53817202537405
A3FL6CIO8QIJ2F,B000EOTTV8,5.0,5.0
A1TEMNM9ZEOLJ6,B00005JP28,3.0,2.6212151441036013
A1M7N5V6W0Z0H7,0790731908,5.0,5.0
AY8WZDYR79GFV,B0001GOH7K,4.0,2.633199560042413
AJWMVSLEVJ1UP,6304176287,5.0,4.29720939770686
A27QS4FWJMRG1W,6302878616,4.0,4.0684475287617285
A2JO8RUJARRKQI,B000GFLE1S,5.0,4.349135233778026
A1JH5J1KQAUBMP,B00005JP0L,3.0,2.6335976892416673
A29EREHE2HKK12,B00005Y6YJ,1.0,3.3416460425188337
A3LZGLA88K0LA0,B0001XAOQ6,3.0,2.5062960206906153
A1PL8JA0TEHBVN,B0007Z2556,1.0,2.262685685308032
A2PKYXHNT9F0E9,B0007R4T3K,4.0,4.246312248042273
A1GSR7RGCG1QYZ,B000063RQO,1.0,3.0303491716084303
A141HP4LYPWMSR,B001UNVDWA,3.0,2.369336878141508
A1ZTSOBAPOWT3,B00005JMA8,4.0,4.075010782503542
A1VHK9A4VLJTHC,B00005JO20,3.0,3.749666967058764
A3P9DSRYDS9P9F,630197803X,4.0,3.555570018599789
A3NIZEWU56A364,B005CMSDKA,5.0,4.451363255002963
A1KFBAPAKMEQUF,B0010X73ZG,4.0,4.196259803637279
A2FVLYFKJSV1WJ,B0021L8V0M,5.0,3.962308741824097
A1ZS82R4RC0I2N,B00008LDPU,1.0,2.6618228036114084
A17FLA8HQOFVIG,B00005JMXX,5.0,3.226577329566324
A1G5LJ8T1IGYC5,6301963733,2.0,3.7763407393848114
A18IK6YI6T3RK2,B001PPLJIQ,4.0,4.137387428745395
AGK4BEIQ017HY,B000009O8A,3.0,3.4519389762167876
AYWAY5MKLAITN,B00005JCCC,5.0,4.0955016518232155
A19ZXK9HHVRV1X,6305763305,4.0,3.5966367263274153
A1ZR8F86DJRVLX,B002ZG980U,3.0,3.919591403963627
AHABFECTNE15I,B000YABYLA,4.0,3.6990635594552557
A1TKYAYESYHIA2,0784010188,5.0,5.0
AC3STF8DSRUPE,B002OVED88,5.0,4.291096579704041
A2LICSQ2IFE3C5,B00005JM02,3.0,3.9439480086261005
AX8SWWB9837TA,6302969697,5.0,4.642288582618567
AXPN8L8QI2Z4A,B00000JDIQ,5.0,3.876985818519103
AYBL30P5NXNZ4,B002LMV7Q6,3.0,3.258411678419879
AXWCDLKWEGLPE,B0001JXOUS,5.0,4.633978920274371
A1R6KGK8TRJAGV,B0006IIKQW,4.0,3.401013680177376
A1EP3ITG2ORK4Y,6303398480,4.0,3.690810571298081
A1CDZNPO7U4E6N,B00004Z1FX,4.0,3.0964262583626994
A3U5HKDHPYBAK3,B00006SFKM,4.0,3.844764506000413
A1HX06Y6Y32B4U,B001FB55H6,3.0,3.937752719924952
A21B2TJBWCSK1R,B00018U9FW,5.0,4.504095109354395
A3BMZYA7CT2E74,6304007566,5.0,5.0
A30O75U2D8XHGE,B0000040DS,5.0,5.0
A3LU79BYMWZEW9,079283318X,4.0,3.9091181348090482
AMMEMPM9MPS55,6302717647,5.0,3.590722752343249
A3CJ7MHAS9IMAM,0790743132,5.0,4.633054876571178
A1PASRZ81DY9C,0792845846,2.0,3.426417127052966
A3S1YIQQW7AZO,B00005JPA6,5.0,4.078944785949847
AUM3YMZ0YRJE0,B00000JDIQ,5.0,3.8914451306527775
A3MJOVF3SEYAB7,6304233639,4.0,4.075548514332434
ANCOMAI0I7LVG,B000006561,5.0,4.2307952216595694
A2R1YK3THA0RB3,B00BEJL6JK,3.0,4.084239470659238
A1AISPOIIHTHXX,6304214502,5.0,4.622953218715353
A1HG2DOSBZEX4I,B0000C2IQV,3.0,3.4559275032521137
A2LSRBVD2MK3PL,0790729652,5.0,5.0
A13JU88JAHN72I,B000UNYK4E,5.0,4.066050603015566
A328S9RN3U5M68,B0001WTWDI,5.0,4.808842829137353
A24KZBAAUTC83R,B00005JPO1,3.0,3.6150580543941073
A2I7NGKA8LPN89,B008220AGC,4.0,2.752654406043819
A27W5AJNP6YX7Z,6305177473,4.0,4.156132496881449
A2SGR7LE899LGG,0783228457,2.0,3.9704005352663083
A18RQ2URRGIIEA,6304935870,5.0,4.755973811757537
A2B73CL3QSYWLB,B003UESJME,4.0,4.317536757403568
A370Z6I5GBWU44,6301427076,4.0,3.7849433344162913
APM06HT7JIPZ5,630021463X,5.0,4.169559238441922
AOMPYFMZU7S1O,6301008952,5.0,3.132883360704795
A35PF4XXTB5A8H,0792841344,5.0,4.721131151697585
ARFCORBCTKX1J,0792833171,5.0,4.3527652200837865
AHABFECTNE15I,6301628454,4.0,3.3856816809905337
A29Y34ALWJUGB5,B000BB1MHS,5.0,3.845120799631122
A2SHF3F8N7HGS3,B0001LYFHW,4.0,3.3608284166584457
AE42JLYPXUI45,B0000399WE,5.0,4.903272359862741
A9Q28YTLYREO7,B000BGR1B4,4.0,3.5348171807062814
APIW11UEPKIC2,6304267835,2.0,4.291409905211608
A17G7WJKAJVKQW,B00005JKZY,2.0,4.460629142813813
A2AIBEDH9DFI9P,6300216802,4.0,3.77403709792579
A2GYX971VETQBV,B000065KH2,4.0,4.026035388071814
AW3VZ5O895LRK,B002VECM1S,5.0,4.105794072053321
A2JDYUSI2RILEB,B005LAIHXQ,5.0,3.4037428377108605
A1K31NF81TS0CO,B003L77GAQ,5.0,3.6240375105753753
AC32305TO79HL,B00003CXK9,2.0,2.3675306924172403
A1SPB225CVTRUU,B00005JKNF,5.0,3.9559485513105543
A3UYDJLYVS6GQX,B00005JOC9,1.0,3.332658224948285
A333J214SI1VFZ,6300181367,5.0,3.9547026112867334
AUK79PXTAOJP9,B00742SXOM,5.0,5.0
A1EGZYG8PC51U5,B001AR0D6I,5.0,2.80156932401431
A2M1N8G4W4END8,6301543408,3.0,3.236111871190219
A8YDXMFXJ4R6X,B0013FZUQA,2.0,2.5690237981159534
A2LBG01YBSUP96,B004EPZ02A,1.0,1.9620038723562723
A35DVTKP3CBYNM,6301969251,5.0,4.6281867978391436
A1MJMYLRTZ76ZX,B002VPE1AW,4.0,4.182496524521447
A1KP0IVWU0RQ0A,6300213838,1.0,3.4782475142621414
A3AVJCB1ZD6ZY5,B000LC5B7O,3.0,3.3168540410423826
ADOSOJ9HJAHDU,1558807381,4.0,4.217690956513449
A3KWXO6QE62Z5E,0790731002,3.0,3.6837861994935266
A1KFY69MCHZ2JS,0783226837,5.0,5.0
A3Q1FVRV0CRYTH,B0002KVUKM,2.0,3.7504960684818336
A2FEJIORC1MBG3,0792899342,4.0,3.9672794918837737
A1CDNTB7377YH2,0792843991,5.0,4.596432708821994
A2SGR7LE899LGG,B00005JPTK,4.0,3.3337980327612136
A3BLK7BL8UGH06,B00005JO20,5.0,4.295656056472643
A15YPJLKLZS0MK,0800177029,3.0,3.1215064028090245
A3RX54RU8R8OMH,B00005JKWW,3.0,3.554635032716501
AAECAHBNP1VD2,B0018AQ2RG,2.0,2.284245684838457
A2UOY8UC1GWGK4,6305123616,5.0,5.0
A2EERM752BMSQD,B00067BBMI,2.0,2.0272389648690723
A2QACF110GJL1S,B0000AOWLW,5.0,5.0
A29RHZNFEJ9OF8,1558908358,5.0,5.0
A23HTHSRWOI7Y0,B00003CYLJ,5.0,4.481639191609312
A3PZ0H4BMZOFRT,B008JFUN50,3.0,3.147625893944912
A3J7QTHYIZ3XQT,6305428239,5.0,4.844907933586209
A1TKM36EYEQNSM,6303153348,5.0,5.0
A1MM6PU8E3VZ5L,B00005O06P,5.0,4.242788788451646
A1KD8NJPZ01R37,B000BITUWU,5.0,3.858085993197938
A2XQMGE2YY88DC,B0034G4P7G,4.0,3.887819945607433
AT07UZQQR7ZEH,6300214826,5.0,4.74288978986589
A1X15AQVSCKKRG,6305949662,5.0,3.624590061305512
ANPFHMG8XTFRN,1400322715,5.0,4.7973016403451085
A1Z9OAK38PYOYY,B00005JKEC,1.0,3.720172163630104
A137AX2DG2D3QD,B000R4SMCW,4.0,3.236248923983637
A3DVPHGB4K1FIE,B000A3XY5A,1.0,2.5180536947978003
A1Q3HSDZRP0RWG,B00BEJL6JK,2.0,2.3610205265390065
ADOLBUXJDEIZB,079074404X,5.0,5.0
A2GBJQ9THOYDAJ,B000J103OI,3.0,3.7911749321324124
AW99SBGWEXP0J,1415723702,3.0,3.3314674579582886
A8GZ9ZS2R20S4,B008WCP2KG,5.0,4.381461805030576
A174EGV4NAOHYR,B002ZG98R8,3.0,3.077817730393735
ABN5K7K1TM1QA,6304078110,5.0,3.9171989510058203
A2DSXA1E02C86D,6300247465,5.0,4.134946232705778
A13E0ARAXI6KJW,B00005JH9M,4.0,3.810423075447964
AHQBXGFFMBBC9,B004EPYZRG,2.0,2.669117053362433
A3760Z407W3V28,B000F7CECK,4.0,4.228305031249998
A2BFIYZYNK54QX,0780622545,5.0,4.325464526094498
A1Y1YRO74S6ELA,B00005JKMQ,1.0,3.379551920329627
ANCOMAI0I7LVG,0790720434,5.0,4.178958308863436
A1I7GHG2XNYO3J,6303038743,4.0,4.405180998761723
A1MECEHZHFE5PT,B00004YS5P,5.0,4.533634443445238
A2FVLYFKJSV1WJ,B002ZG9864,2.0,3.781977479162827
A328S9RN3U5M68,B0027UY88G,4.0,4.7661245422183045
A1RD1LL5E5JZOT,B00275EGWY,2.0,4.221438136047119
A5KJVGJ43ZDC9,B000067J0M,1.0,2.8963714150835314
A1P7CTV6PG9UGH,6300214753,5.0,4.192400843898688
A2RVER4CFGXQZF,B001AV3BXG,1.0,2.1304460921888158
A2X3025TZFOQ1O,1559409010,5.0,4.694257825154107
A1BATHNY2QAZI2,B00003CXLV,4.0,4.00477846985647
A5TZXWU8AALIC,B00005JM1F,2.0,2.801495637501355
AACEZE2YPTJ5D,6305389519,5.0,4.543175547776329
A2I7NGKA8LPN89,B005LAIIMG,3.0,2.6548688187516825
A31UJ731BPTDEU,B00AIBZLVY,3.0,3.503685001511611
A2ONN791EI4FCO,B0000AKCKI,5.0,3.0253831415112815
A3QY0Y4RNWR6U7,B0068MNNOE,2.0,3.322565890838518
A2UUP58XPQW3GF,B002DKGWSE,3.0,3.5629409162267396
AE2KCASMQPMO,B000089RT0,5.0,4.51666459980388
A1KP0IVWU0RQ0A,6300216748,5.0,4.1673485959392975
A1KZQ5DIX0YUE1,B0021AENIM,5.0,4.6440921271967515
A3KC084IILFXXE,0783103107,3.0,3.1654255711832415
A14Y2BFP2PTJP2,6304108869,5.0,4.690126376766562
AWIWOA1ZG2141,0783233515,5.0,4.701461227544071
A16QODENBJVUI1,B00005JNX0,3.0,3.975246652888516
AMS8RT7TRF1ID,B0009VRHNI,5.0,4.389699808538082
A2B3Z2QHW3V35S,0790729636,5.0,4.577740942580442
A18MBO1U4DPY20,B000EDWKX8,4.0,3.467701418309358
A2GVJ83F092MIS,B0006Q93CO,5.0,5.0
A26ZSYRPA1TCI5,6305499365,5.0,5.0
A259F4J3QOBIUH,0783225970,5.0,4.869274919064129
A1T3GYPVHU0SRW,B00005JMA8,3.0,3.713980423410964
A113YU3OXKSKQU,0780656946,2.0,3.272672165940729
AQP1VPK16SVWM,B000SFJ4K4,4.0,4.408615937927144
A2PBV1899CX3TE,0792162803,3.0,3.499701178455152
A3HPMJK7G1XI6B,630569270X,4.0,4.405244705211795
A139ZF7CJVVTJU,B000P0I4O4,2.0,2.914346974763237
A20EEWWSFMZ1PN,B0000YTP02,5.0,4.532831380464881
A13JU88JAHN72I,B004LWZW7Y,4.0,4.8569021168959
A9RNMO9MUSMTJ,B0002J4X3O,3.0,2.229408992892161
ADOSOJ9HJAHDU,0790734680,4.0,4.084715540899276
A1NI0VOVXZBM7Y,1573624101,1.0,2.7986982610788584
ANCOMAI0I7LVG,B002ZG98VE,4.0,3.5491651032619984
AJIH1NJ9N28D9,B0000560QG,5.0,4.331997800528005
AD9WTAOAFUZA4,B002JVWQSW,5.0,4.382417805659925
A3OMPSEVL59ZDK,B0000UJL82,4.0,2.8326651113006585
A12KC4IDE1EWA0,0788812807,3.0,4.427766841181391
A3KF4IP2MUS8QQ,B0007A0F4O,5.0,4.270283584872137
A3DPLL63LBKJM1,0790735172,4.0,4.635562214998233
A2CQ99W0NFVGEE,B005LAIHUO,5.0,4.920735742476717
A1GN8UJIZLCA59,6300216977,3.0,4.7084270384004645
A3TUZOJZM9008Y,B00005JKDQ,5.0,4.800835774282291
A35FC3DWA1M79H,B000BTITKS,2.0,2.7219637647139097
A1AIV65FCPDTGE,B005LAII12,2.0,3.5601887416042604
AV6QDP8Q0ONK4,B00A1O0G3G,4.0,3.4749430977993057
AF7JCEOIGIS4N,B00005JKLQ,3.0,3.9871324363226024
A3FQGOCTI5940Q,B00CERJINC,4.0,2.7715245962424566
A2YQ2BJEVSLOMZ,6303079660,5.0,4.029293484398479
AMYMJ96STIRW,B001UV4XXS,5.0,4.163595309365279
A35R8PJSEURHHF,B00005JOY9,2.0,2.0605308829803723
A461VTLW9G9YB,630300203X,4.0,3.3509200074503047
AOZGOFPVAUMTB,B005LAIH2C,4.0,3.7494413534922795
A2T74RP19O2K4Q,0790744066,3.0,3.0735862893072126
A1DK5AZMXS1QA3,B0090SI4LU,4.0,3.180099235657658
A13TO1ZFAH9SVN,B00005JKN9,5.0,4.265441619779033
A13E0ARAXI6KJW,B00005JNZU,4.0,3.4364284320193614
AGFO6RNCAAT09,0790733927,5.0,4.506109331341768
A3PYXFG1MVE7L8,B002UOMGZQ,4.0,3.791940152494756
A3JPFWKS83R49V,B000DZIGDU,3.0,3.0637139176409933
A13EWWH67L3RQC,B000V6YROS,5.0,4.623220918986515
AHPCWHAKOVZXS,0790731509,5.0,4.875279508514121
AZI0O32W4ZYGH,B00005JMXX,3.0,2.7245202254107914
A11PTCZ2FM2547,6305034397,4.0,4.216973745028231
A1ER6IYOMM8VCT,B000N3AXQU,5.0,3.9353484239146277
A1CF3HY24VVWJP,6304698801,5.0,4.302754816776204
A4X7FBQ5SKPI6,0790729342,5.0,4.182957230485595
APYCNRS112N2B,630420065X,1.0,3.4610947211118996
A3GKMQFL05Z79K,B000E6ES8U,5.0,4.126151919956924
A137AX2DG2D3QD,B003EYVXTG,4.0,3.5212493507244957
AW4MT9WP95TVD,B00005JLQH,4.0,3.8026774990128698
A3HVFPZ16DO82Y,B000803BQC,5.0,3.620690476965776
A309IIEIEYTH0G,B005LAIHYU,5.0,3.9631425587099423
A9YA983MXKCEL,B000HEVZ9E,2.0,3.811535708708871
A3MDA891A1EPT8,B002QW7AJY,4.0,4.080092426917155
A2F7KIN0SL00I6,B000N3AXQU,5.0,4.728641369488089
AMMRGJ5V3WP3H,0790736489,1.0,3.8443725480047233
A1TK6R2JSC97HL,6305342768,3.0,3.1123011958432953
AEZ8WH06SEW6K,B00004YA66,5.0,5.0
AVHCWL9AHLEL9,B00004TJTQ,4.0,4.225735589052184
A1PHUCTJ9X9EHJ,B00HEQO9DM,4.0,3.9130848227301875
ABLOGBBBPP5MA,B002V3HT2G,1.0,1.153788605322976
A13E0ARAXI6KJW,0782006795,5.0,3.705332825293971
A1XXNU2FF90X7D,B0006SGYL0,5.0,2.0667117845331457
A26A8T38C2GQD7,6304972857,4.0,3.5737267721000125
A18BD98SU49UB7,6303206204,5.0,4.5090099929683
ADE3FENV9TFDS,B002QW7AJY,3.0,2.250349879722755
A1F92EK0MUNOVR,B0000B1OFL,5.0,3.571566507924236
A3F7PBATA5KROT,6305368139,4.0,4.168171498666318
A1CZICCYP2M5PX,0792846346,4.0,3.687012235233614
A34PAZQ73SL163,0792107683,5.0,4.825498057826626
A2AXQ0P5ON6NPZ,B008JFUS0U,4.0,2.0874494385121998
AWG2O9C42XW5G,B000A5046K,5.0,5.0
A3GI6DS6I474K8,B00005JPLQ,1.0,2.744130561617032
ADIY3IXY2FDJQ,B000YDMIN0,5.0,4.738473840155308
A20JYIHL1W1U54,0792837797,5.0,4.381055789926466
A2GEQ6I6M11JR2,B002DU39GW,5.0,4.18116107043035
A2LW5AL0KQ9P1M,B000JJ4DNW,4.0,3.1559870524494738
A1IMNNBC4ME0NB,0767003357,4.0,2.762911453293629
A3Q1FVRV0CRYTH,B00005JLSE,5.0,4.457045742816609
A1RJXK6KF3LL5R,B0000AI421,5.0,3.9904529015581542
A38IOX2XJEF5B2,B005LAIHPE,5.0,3.276921876790815
A2NJO6YE954DBH,B0002S64T6,4.0,3.3462357665300644
AB9QXH5URDLER,B00006IUFW,4.0,4.212992906891711
A3VMXM8ZVXA87A,B00BEIYSL4,5.0,3.6230558336983605
ALH5NL8EKK58Q,B001GCUO7A,5.0,4.833193910192752
AKYNIMNI8LOBP,B000BX8R10,2.0,3.0802950965013536
A1435P5AMCPB3X,B00005JPA6,3.0,4.618041265811521
A2582KMXLK2P06,B0068RHSCW,4.0,3.650637017192789
A2R1GFS6P1PC18,B000BX8R10,5.0,2.934556490641362
A32OT3MOFBX1MK,B00A2H9WW8,4.0,3.188061379715828
A2AU4WCDT80U6A,6301871952,5.0,4.986770493257089
A4SY5RCGC5CH9,B000BNI90Y,5.0,4.240484524654204
A387BD735MI50R,B000BVM1S2,3.0,3.5032032908327286
ADKA2MJQQCMTO,B0000YEE6C,1.0,1.0
A3MHGA6BJJ7P27,6302194288,5.0,4.4943019994313715
A3ADK3ZTJ87915,B0001WTWDI,5.0,5.0
AQI3ZP58EJR0G,B002XMGGJM,3.0,3.198907225203309
A3V8ZQTULDS7XG,6300989003,5.0,4.9892256821405825
A268WAQS5WNMGJ,B00003CXS9,3.0,3.044300430845664
A10ODC971MDHV8,6302797675,5.0,5.0
A3IDMLOWLHWNDJ,6301773551,5.0,3.602324463081882
A17LSEN4UY4XZQ,B00E00OGE2,4.0,3.4544220863905624
A2RNTG686ZATNP,B00001ZWQN,4.0,3.491530289333893
A457S8SW690NM,0783226551,5.0,4.217307985110385
A2B0DPQK20LYYJ,080018520X,5.0,3.2344313426946103
A3GTF3Q8KJ265C,B000059GEH,4.0,4.5043368472320795
A2CDMCG1Z84A51,630365147X,5.0,4.584714105057424
A319SKSB556033,6300214605,1.0,3.1825625743589367
A12KC4IDE1EWA0,B00003CXQX,1.0,4.251262489004432
ASKECFIDZOQJ7,B00005LOUP,5.0,4.010071187842779
A2Z7JIGRSK4691,B0034GK78C,5.0,2.2307659343759587
ABH4G7TVI6G2T,6300246787,5.0,4.398150228362439
A10H47FMW8NHII,B00542PSY2,4.0,3.9707001084359534
AUDSM2CTLLW1Q,6304935870,5.0,4.407908979853559
AZB4CQ9JZSUQB,6302428122,5.0,5.0
A18G7GG53G2X8A,B000XPU66K,4.0,3.078581003462232
AZW4NF0C1TWYW,B005LAIH1S,1.0,4.297614622149423
A1W702WG1LC6R3,B002ZG977Y,4.0,3.4125509122664686
A3N6GAJTEOF4MO,B00005JPNY,4.0,3.8890198258186643
A3GUTAC5UVKUH,B0000VCZNE,5.0,2.815334030693035
AIMR915K4YCN,B000WC389G,5.0,3.9313405819432203
A3I7CRNHGZVWXP,6303637469,5.0,3.796990520206296
A34D06JL7LC6MU,B00005Y1UV,4.0,4.338603348061215
A3V6Z4RCDGRC44,B00094AS9U,4.0,4.579315901772348
A3M1PB13ZBJ3E3,B00005JNLQ,4.0,3.8764732733588576
AQZH7YTWQPOBE,B005LAII12,2.0,3.3383021072192514
A32T9T9P5AWBIH,B00005JMIJ,4.0,3.686747228452814
A3FY3H6F4249E0,B0067EKYS6,4.0,4.411448198379072
AJZR37LXKSI7P,1419828371,5.0,3.3519550621896217
A1EIIGQBKKVDT0,B00BEIYLO8,5.0,4.328725483101708
A2WZ1B92F81LJJ,B00003CXR3,5.0,3.7815531149859383
A32YYYVKP59DGV,B000M341QE,5.0,4.9901835075892205
A13LU15OCKJXM7,0790741121,5.0,4.080362343292369
A19ZXK9HHVRV1X,B0002V7SOS,4.0,3.263555725413131
A22RY8N8CNDF3A,B0044N94K6,1.0,2.8626257643556228
A2ASIT0JYIGHTA,0792844874,3.0,3.4260765927362713
AQ8DU6XVA3USJ,B00000JQUB,4.0,4.691775808773661
A2EDZH51XHFA9B,1573623245,3.0,2.975476018249728
A140XH16IKR4B0,B009AMANBA,5.0,3.7931871682918574
A3L46ZRKNFN0SG,B00004U9WQ,5.0,4.923925615816133
A17FYUDVSKPHOY,B0001EFV7C,4.0,2.977843445396074
A1C9GCHR99WX3F,B001209SMS,5.0,4.382030407189765
A22SBD5R61HBOO,B005LAIIMG,5.0,4.853974519441615
A82MLYSUUU3CF,B00005JCCB,3.0,2.7287157711888526
A3HM5G9IV1FTFP,B00005QX8G,5.0,4.229296002229647
A19ZXK9HHVRV1X,B00005JPO1,3.0,2.6568286094990476
A319SKSB556033,B00005JND2,3.0,2.752139689553235
A1RECBDKHVOJMW,B00EO10IEE,4.0,4.2944585576697
A2YCG57S65QXUU,630027179X,5.0,5.0
A2SWRRNVKLMU8P,6300269329,1.0,2.283026345094577
A36NW00607K49I,0783225946,4.0,3.960630585017805
A2F3U8FECR2C3R,B00003CXDF,2.0,2.3253662004879327
AK2AQIULQDFS5,0784011524,5.0,4.1353169987512635
A1GHUN5HXMHZ89,0780018664,5.0,4.7290137580868015
AFFRJP9EGO1Q9,0790744309,5.0,4.792580178345869
A1EA7VXIUZBYIK,B000YABYLA,5.0,4.698250011969106
A2R4XG0L7Z01V8,B000056PMV,3.0,2.932992921819982
AYC3Y4QX7GATV,B001FES0JI,4.0,4.3434773448215385
A51IK68MWKV5R,B00005JMJG,5.0,4.425094468909054
AGZVS6M8XJGN6,0790744066,5.0,3.9632706951980374
A25CQTB313XDWO,B00005JNEI,4.0,4.386762048146692
A3TNM3C9ENUCFW,B00008W64E,4.0,4.026451151176305
ANGH6401L9Y0T,6301797892,4.0,3.8593920636806347
AW3VZ5O895LRK,B00003CXMG,5.0,4.838523985818524
ABLBRUT8DALNN,B004EPZ084,4.0,3.154338864652215
ABN7HB7T27GIW,B00005JMAH,1.0,3.734873545160395
A15YPJLKLZS0MK,B000N3AXQU,5.0,3.371375696454423
AW4MT9WP95TVD,0767817664,4.0,3.8842536026976715
AG0TA24LI0XV7,0790729989,3.0,4.075662061113009
A3UZFB2LEZYWCT,B00CWM58WY,5.0,2.8324504320242654
A3JSROIZ1SFTS,078322947X,5.0,3.726096139736823
A3L51TJ5BFKJ59,B00005K9O8,5.0,4.495067060650182
AYWSFRCIMOAYE,B0012RLX7Y,1.0,2.2698650792118373
A35NVOZDHB4NXN,6303257674,4.0,4.0881635754940495
A1VABWDOUQLULZ,B004NSUXHU,5.0,4.263791943371115
A374N6FTIT1A7N,B002HRF68A,4.0,3.7210511199589646
A2FPDWTD9AENVK,B001R10BJG,5.0,3.888468291608576
A1RSXP7MB772E3,B00003CXBK,5.0,4.906139496747214
A2HVL790PBWYTU,B003CWEQ7G,3.0,3.7428098162177226
A1FE7R88U8YBKD,B00005JMQW,1.0,4.452897847213666
A2HVL790PBWYTU,B00BEIYG98,3.0,3.902286648274411
ACIBQ6BQ6AWEV,078062565X,5.0,4.462435635839848
A31RM5QU797HPJ,0783241917,4.0,3.6391620985804813
A1BWW3VMNDQW0,B002V3HT2G,1.0,3.229115614327977
A3R9KRIO25CKZV,6302526574,5.0,4.787637457236545
AN9J46667D80O,B0002Z16HY,5.0,5.0
A26BWRBPP4V2WF,B00000JDIQ,3.0,3.573136661345602
A1MJMYLRTZ76ZX,6300215539,5.0,4.708360426011408
A3LZGLA88K0LA0,B000BTJDG2,5.0,3.9687623617727823
A2R1YK3THA0RB3,B008JFUO72,3.0,4.386932291260689
A84UFSF2SZS2W,0780631153,5.0,3.167664531537511
A319KYEIAZ3SON,B0000640VK,4.0,4.191179909082392
A2FRKEXDXDN1KI,B0001Y4LDW,5.0,4.9636975660932645
A1PY4BCMI543EX,6304960654,5.0,4.322057778781437
A3GP6T2WQG541N,B001DJ7PR8,4.0,3.437903100805266
A2R1HAXRNU0QX7,B002ZG9800,4.0,3.4745561400781733
A38UNI88GFRH60,B002ZG97E2,4.0,4.3486686272576
A2PBV1899CX3TE,6302681685,4.0,4.395843074476868
A1PASRZ81DY9C,B000006561,4.0,3.496518063307109
A34D06JL7LC6MU,B00006AUJR,5.0,4.703420256210309
A1Z1NQJUJQ5CRO,B00005UQ9W,4.0,2.673110502375038
ADKA2MJQQCMTO,079073639X,1.0,2.0886539576285204
A1GLYYFZG2W6P7,6303269826,4.0,3.867956999972419
A3OD7GOXPSO9Z,1572522089,5.0,3.992132896952762
A2B3Z2QHW3V35S,6302816637,4.0,3.8315100858920634
A3M36C0LL6ZBZJ,B000RGN2IY,4.0,2.4371159396784874
ANIHXYXKPZL2H,6302516986,5.0,4.9681184808626915
A3NNNBUFPK7DGT,0783226551,3.0,4.73218954122632
A36QYTMMJ0O2IZ,B0001NECQE,4.0,3.4372251985134783
A35ZK3M8L9JUPX,B00064MW6A,5.0,3.5035429437300314
AKD0Y0W8NSK0D,B008JFUS0U,5.0,3.7179531162311403
AKMEY1BSHSDG7,6302725542,5.0,4.9416756764947385
AUM3YMZ0YRJE0,B000BDGW4Y,3.0,3.5520172822660623
A376UHS8GODI8W,B0000WN05A,5.0,3.9196401346592054
A1TAWJ2PA3USVX,B00005JM5E,3.0,4.210949215740993
A3VZVYWCTGIEV0,0790739739,5.0,4.358046964007376
A2VKBENU2H4VN,0792164482,5.0,4.539603005857304
A1C80B497LCYKA,B000MCIC24,5.0,4.285629493423857
A10ODC971MDHV8,0792841409,5.0,5.0
AEGR40GALMDJ4,B0000WN140,1.0,3.6669154276592764
AMUP8DYE7EAN2,B00188M5TM,4.0,3.8970304177212403
A3HETHW2XD3DWH,0792846338,5.0,4.8957668579687486
AQ6SV7LDSMGBE,B008JFUPFI,1.0,3.30990274943275
A1THJ5GJF9NLCS,6304554168,5.0,4.404621763169259
A3B9XTIDLP6BKN,B0000B1OC4,4.0,3.959861936845716
